passenger_id,airport,flight_type,entry_time,current_step,time_spent_current_step,active_users_in_step,avg_step_duration,target_time_remaining,event_observed
P01870,MAD,international,2025-01-23T20:26,1,2.18,38,5.93,1.19,1
P01871,MAD,international,2025-01-30T17:35,6,17.17,47,32.68,38.18,1
P01872,MAD,international,2025-01-24T01:59,2,9.34,15,10.42,11.56,1
P01873,LHR,international,2025-01-10T16:49,3,8.42,47,25.05,0.57,1
P01874,FRA,international,2025-01-16T13:34,6,10.61,25,26.81,9.11,1
P01875,ORY,domestic,2025-01-20T10:45,2,3.52,8,16.49,10.43,1
P01876,NCE,domestic,2025-01-17T18:34,6,11.06,32,27.83,13.28,1
P01877,FCO,international,2025-01-25T03:53,5,9.7,31,19.04,2.17,1
P01878,DXB,international,2025-01-06T06:24,4,4.26,26,15.43,9.32,1
P01879,AMS,international,2025-01-28T10:27,9,9.45,27,8.17,3.84,0
P01880,JFK,international,2025-01-27T23:59,2,1.98,19,14.94,23.79,1
P01881,LYS,domestic,2025-01-21T14:07,5,12.68,42,18.36,14.56,1
P01882,LHR,international,2025-01-11T17:52,4,19.39,28,10.05,7.3,1
P01883,DXB,international,2025-01-26T18:05,1,3.19,47,11.48,0.5,1
P01884,ORY,domestic,2025-01-16T06:36,1,0.75,44,8.17,12.1,1
P01885,NCE,domestic,2025-01-19T04:06,8,2.38,18,20.03,7.51,1
P01886,LYS,domestic,2025-01-08T15:37,7,29.9,93,91.2,38.15,1
P01887,NCE,domestic,2025-01-08T03:19,1,0.5,27,6.54,3.75,1
P01888,MAD,international,2025-01-25T13:49,3,11.64,38,31.76,5.73,1
P01889,BOD,domestic,2025-01-30T19:22,5,16.2,43,19.87,5.11,1
P01890,AMS,international,2025-01-19T11:54,1,2.99,22,7.77,5.14,0
P01891,JFK,international,2025-01-03T09:50,2,20.9,16,15.44,2.47,0
P01892,BOD,domestic,2025-01-03T00:45,3,11.77,28,21.26,11.84,1
P01893,MAD,international,2025-01-13T09:00,6,15.25,39,39.81,38.96,1
P01894,LHR,international,2025-01-17T06:57,1,0.76,31,7.45,2.86,1
P01895,LHR,international,2025-01-28T11:50,6,12.71,39,28.28,29.02,1
P01896,MAD,international,2025-01-14T05:10,1,4.87,37,6.11,1.25,1
P01897,ORY,domestic,2025-01-16T03:02,4,2.8,12,4.76,0.53,1
P01898,BOD,domestic,2025-01-22T07:04,2,1.35,16,12.54,10.26,1
P01899,BOD,domestic,2025-01-07T23:01,8,1.19,25,17.35,12.73,1
P01900,FCO,international,2025-01-10T04:12,6,7.25,34,30.06,26.12,1
P01901,MAD,international,2025-01-03T09:07,1,10.03,33,10.31,1.88,1
P01902,MAD,international,2025-01-23T23:14,2,17.89,26,11.68,4.23,1
P01903,AMS,international,2025-01-09T02:11,5,1.91,28,18.68,23.68,1
P01904,DXB,international,2025-01-18T21:11,6,23.0,33,25.73,4.95,1
P01905,MAD,international,2025-01-17T04:16,5,10.84,40,22.52,12.89,1
P01906,BOD,domestic,2025-01-13T11:30,2,16.19,23,14.26,4.01,1
P01907,LHR,international,2025-01-11T09:11,1,0.93,33,8.8,8.26,1
P01908,CDG,domestic,2025-01-06T09:34,4,2.03,30,4.48,2.24,1
P01909,ORY,domestic,2025-01-27T13:56,6,30.69,33,32.64,1.99,1
P01910,ORY,domestic,2025-01-20T19:35,6,29.8,28,22.15,12.26,1
P01911,LYS,domestic,2025-01-05T11:50,2,5.21,22,8.62,2.15,0
P01912,DXB,international,2025-01-05T18:41,4,12.49,36,19.24,8.49,1
P01913,FRA,international,2025-01-06T16:40,1,3.15,18,6.67,0.5,0
P01914,FCO,international,2025-01-03T08:31,2,13.62,26,21.6,1.81,0
P01915,LYS,domestic,2025-01-24T06:06,5,7.46,48,21.71,28.58,1
P01916,LYS,domestic,2025-01-18T02:21,2,15.4,16,10.89,6.36,1
P01917,ORY,domestic,2025-01-17T08:52,3,20.65,60,19.46,3.88,1
P01918,LHR,international,2025-01-04T13:02,6,34.41,39,24.7,6.2,1
P01919,NCE,domestic,2025-01-16T20:13,5,8.56,47,25.89,5.08,1
P01920,CDG,domestic,2025-01-23T06:57,1,0.5,38,6.1,2.17,0
P01921,LHR,international,2025-01-18T12:47,5,4.32,31,22.99,18.73,1
P01922,DXB,international,2025-01-04T23:12,1,9.92,30,8.9,6.55,1
P01923,MAD,international,2025-01-21T06:13,2,24.69,16,14.24,10.92,0
P01924,CDG,domestic,2025-01-23T15:08,7,25.57,78,78.24,20.0,0
P01925,CDG,domestic,2025-01-16T13:43,3,11.52,42,21.76,19.42,1
P01926,JFK,international,2025-01-27T21:54,1,1.2,28,7.69,4.29,1
P01927,CDG,domestic,2025-01-07T03:30,8,9.67,22,19.03,12.93,1
P01928,DXB,international,2025-01-03T11:25,5,2.42,32,18.35,12.61,1
P01929,MAD,international,2025-01-11T14:03,1,1.17,36,8.1,10.92,1
P01930,MAD,international,2025-01-14T20:54,2,16.19,24,22.45,4.19,1
P01931,AMS,international,2025-01-22T04:33,6,6.53,21,29.89,11.1,1
P01932,DXB,international,2025-01-18T23:41,1,3.43,27,4.99,8.02,1
P01933,CDG,domestic,2025-01-29T18:24,8,13.29,38,14.86,13.44,1
P01934,LYS,domestic,2025-01-22T04:37,5,17.15,31,14.54,6.17,1
P01935,CDG,domestic,2025-01-22T20:26,6,12.0,36,33.41,8.92,1
P01936,JFK,international,2025-01-06T03:03,4,4.34,32,11.04,9.83,1
P01937,CDG,domestic,2025-01-29T13:03,7,109.7,110,77.43,23.06,0
P01938,CDG,domestic,2025-01-25T22:12,6,10.57,29,27.01,9.81,1
P01939,DXB,international,2025-01-04T15:46,7,501.84,91,579.9,141.99,1
P01940,BOD,domestic,2025-01-28T07:45,3,27.63,46,19.23,21.31,1
P01941,DXB,international,2025-01-29T01:29,3,7.21,43,14.14,6.75,1
P01942,LYS,domestic,2025-01-01T20:25,3,13.73,40,18.55,11.75,1
P01943,JFK,international,2025-01-05T03:28,4,2.55,19,13.76,10.86,1
P01944,BOD,domestic,2025-01-10T15:40,6,18.92,24,20.57,11.04,1
P01945,ORY,domestic,2025-01-01T23:46,4,0.66,22,3.84,2.95,1
P01946,FRA,international,2025-01-01T15:32,2,11.73,19,14.6,9.11,1
P01947,FRA,international,2025-01-23T00:35,2,14.17,14,14.5,6.06,1
P01948,ORY,domestic,2025-01-04T16:04,3,21.47,50,13.24,4.36,1
P01949,DXB,international,2025-01-15T18:06,4,4.12,37,14.41,7.12,1
P01950,AMS,international,2025-01-10T22:47,6,9.61,28,23.24,3.82,1
P01951,DXB,international,2025-01-08T03:15,4,5.51,30,11.59,1.83,1
P01952,LYS,domestic,2025-01-25T19:43,6,20.19,44,35.46,23.25,1
P01953,JFK,international,2025-01-01T15:21,7,151.42,103,404.67,153.71,1
P01954,DXB,international,2025-01-14T22:56,8,9.77,32,27.57,16.64,1
P01955,BOD,domestic,2025-01-28T18:14,2,3.67,23,14.46,9.66,0
P01956,LYS,domestic,2025-01-08T23:15,6,6.28,23,17.83,9.95,1
P01957,MAD,international,2025-01-06T02:41,5,12.64,25,12.58,5.44,1
P01958,LYS,domestic,2025-01-17T01:21,5,2.49,30,15.68,9.28,1
P01959,JFK,international,2025-01-08T17:30,1,2.05,36,9.83,2.21,1
P01960,CDG,domestic,2025-01-06T21:46,1,0.5,39,8.07,0.86,0
P01961,AMS,international,2025-01-19T11:23,3,2.84,40,17.75,3.36,0
P01962,JFK,international,2025-01-16T01:23,5,14.25,38,26.52,9.58,0
P01963,ORY,domestic,2025-01-05T22:04,5,17.35,45,24.52,36.06,1
P01964,JFK,international,2025-01-29T03:16,3,35.62,43,20.59,6.05,1
P01965,LHR,international,2025-01-13T00:30,1,5.43,24,4.65,2.11,1
P01966,FCO,international,2025-01-26T21:03,1,3.68,23,9.36,1.65,1
P01967,ORY,domestic,2025-01-29T17:54,7,20.73,105,78.4,63.21,1
P01968,JFK,international,2025-01-15T22:47,7,247.28,99,516.38,68.17,1
P01969,DXB,international,2025-01-10T11:06,1,3.07,22,7.88,1.75,1
P01970,NCE,domestic,2025-01-10T13:01,9,2.59,22,8.15,0.5,0
P01971,JFK,international,2025-01-27T18:55,6,13.99,47,37.67,7.34,1
P01972,LHR,international,2025-01-15T03:10,7,134.53,87,537.66,152.3,1
P01973,LHR,international,2025-01-15T21:53,3,4.68,43,20.94,28.2,1
P01974,MAD,international,2025-01-13T20:57,8,8.05,39,50.42,21.03,1
P01975,BOD,domestic,2025-01-24T20:11,7,9.74,109,82.46,180.09,1
P01976,ORY,domestic,2025-01-09T00:26,5,8.94,34,14.82,5.33,1
P01977,JFK,international,2025-01-02T21:45,1,0.74,34,4.68,3.51,1
P01978,LYS,domestic,2025-01-01T00:41,8,10.22,34,20.54,12.08,1
P01979,LYS,domestic,2025-01-20T01:47,8,2.96,41,20.47,19.22,1
P01980,ORY,domestic,2025-01-01T18:48,6,2.11,47,32.55,25.18,1
P01981,LYS,domestic,2025-01-24T03:13,6,5.67,17,27.92,10.08,1
P01982,NCE,domestic,2025-01-20T08:06,2,12.49,30,13.37,1.67,1
P01983,CDG,domestic,2025-01-25T07:30,1,2.89,30,8.58,3.52,1
P01984,ORY,domestic,2025-01-20T08:07,3,16.98,51,14.75,12.92,1
P01985,JFK,international,2025-01-09T14:58,1,7.24,33,9.22,0.59,1
P01986,LYS,domestic,2025-01-08T10:36,2,9.52,20,16.16,1.36,1
P01987,LYS,domestic,2025-01-29T10:22,1,2.0,25,6.17,6.7,1
P01988,LYS,domestic,2025-01-23T23:07,3,2.03,38,19.67,11.03,1
P01989,JFK,international,2025-01-07T16:21,5,9.17,28,13.65,26.75,1
P01990,NCE,domestic,2025-01-29T18:00,6,9.33,39,25.06,1.8,1
P01991,CDG,domestic,2025-01-21T12:57,3,3.04,55,15.17,9.02,1
P01992,LYS,domestic,2025-01-17T03:17,7,108.17,87,88.13,21.65,1
P01993,DXB,international,2025-01-19T20:56,5,27.96,48,24.93,18.45,1
P01994,NCE,domestic,2025-01-10T01:56,3,25.97,42,17.74,4.62,1
P01995,LYS,domestic,2025-01-29T15:19,7,20.51,90,103.43,29.75,1
P01996,NCE,domestic,2025-01-13T12:03,7,60.03,78,94.31,16.82,0
P01997,FRA,international,2025-01-22T12:40,5,14.64,35,15.37,5.03,1
P01998,DXB,international,2025-01-20T09:29,7,257.53,98,507.65,51.5,1
P01999,CDG,domestic,2025-01-04T04:40,6,19.49,27,24.65,3.52,1
P02000,AMS,international,2025-01-16T11:54,3,7.26,50,17.59,11.47,0
P02001,FCO,international,2025-01-22T10:39,3,9.86,33,21.0,4.67,1
P02002,FCO,international,2025-01-07T09:45,5,22.06,26,23.8,3.15,0
P02003,AMS,international,2025-01-04T06:46,2,9.66,26,22.84,5.77,1
P02004,FRA,international,2025-01-13T18:12,7,100.37,92,438.36,527.89,1
P02005,LHR,international,2025-01-21T18:34,9,10.96,26,13.85,5.68,1
P02006,AMS,international,2025-01-19T16:12,3,20.71,42,20.42,5.88,1
P02007,AMS,international,2025-01-22T19:02,2,2.87,17,18.73,7.1,1
P02008,AMS,international,2025-01-15T16:58,5,23.3,37,19.57,8.11,1
P02009,JFK,international,2025-01-15T18:28,2,2.69,18,25.26,6.39,1
P02010,FRA,international,2025-01-30T16:18,6,25.03,46,24.26,5.31,0
P02011,JFK,international,2025-01-22T18:07,3,1.48,67,37.06,13.75,1
P02012,BOD,domestic,2025-01-15T22:11,1,3.75,29,4.41,2.41,1
P02013,LYS,domestic,2025-01-06T11:17,4,1.38,29,3.73,2.06,1
P02014,DXB,international,2025-01-03T17:57,5,6.64,54,15.57,17.31,1
P02015,LYS,domestic,2025-01-02T15:21,3,16.22,49,22.65,7.52,1
P02016,CDG,domestic,2025-01-03T18:50,2,8.34,23,13.98,9.08,1
P02017,ORY,domestic,2025-01-29T07:30,2,4.66,24,13.53,7.06,1
P02018,LHR,international,2025-01-17T17:28,9,2.77,28,9.27,3.64,0
P02019,NCE,domestic,2025-01-23T18:01,3,24.28,48,13.68,10.78,1
P02020,LHR,international,2025-01-02T16:28,6,7.76,35,25.13,14.54,1
P02021,AMS,international,2025-01-24T08:30,5,17.24,49,20.95,22.73,1
P02022,FCO,international,2025-01-13T13:33,2,18.12,23,16.22,9.19,1
P02023,NCE,domestic,2025-01-30T01:13,8,3.35,36,15.73,11.87,1
P02024,CDG,domestic,2025-01-06T12:04,2,1.44,22,11.34,10.43,1
P02025,MAD,international,2025-01-21T06:24,3,16.81,48,18.38,17.04,1
P02026,MAD,international,2025-01-15T09:00,2,20.89,23,18.12,15.67,1
P02027,DXB,international,2025-01-10T18:20,4,3.92,33,14.49,6.26,1
P02028,LYS,domestic,2025-01-28T07:06,4,2.76,37,4.75,2.49,1
P02029,LHR,international,2025-01-13T08:33,6,33.93,31,31.57,18.16,1
P02030,BOD,domestic,2025-01-20T23:17,5,15.48,61,19.26,8.1,1
P02031,BOD,domestic,2025-01-22T15:18,3,5.48,33,14.65,5.13,1
P02032,FCO,international,2025-01-12T13:18,6,7.24,46,22.98,21.34,1
P02033,NCE,domestic,2025-01-15T22:21,3,11.75,48,14.98,6.23,1
P02034,JFK,international,2025-01-27T22:47,6,30.52,31,28.54,16.46,1
P02035,FRA,international,2025-01-03T01:51,1,0.5,20,7.64,3.53,1
P02036,LYS,domestic,2025-01-15T11:44,7,74.23,79,69.79,38.93,1
P02037,FRA,international,2025-01-18T08:24,3,6.3,64,25.69,6.51,0
P02038,BOD,domestic,2025-01-15T15:43,3,14.36,47,23.6,7.38,1
P02039,NCE,domestic,2025-01-01T08:06,1,1.69,28,5.96,2.19,1
P02040,LHR,international,2025-01-25T17:01,2,5.65,23,25.69,10.69,1
P02041,NCE,domestic,2025-01-16T08:05,1,0.72,40,7.08,3.41,1
P02042,LHR,international,2025-01-10T21:15,3,11.72,54,25.93,10.34,1
P02043,LYS,domestic,2025-01-26T21:44,1,1.86,28,5.81,5.61,1
P02044,AMS,international,2025-01-06T09:41,3,31.76,52,29.87,10.68,1
P02045,MAD,international,2025-01-15T01:38,1,1.37,24,10.07,4.51,1
P02046,FRA,international,2025-01-21T18:20,7,192.26,110,605.6,45.17,1
P02047,BOD,domestic,2025-01-20T08:39,4,1.15,26,4.97,4.75,1
P02048,JFK,international,2025-01-28T17:22,1,1.55,25,7.04,7.96,1
P02049,NCE,domestic,2025-01-29T00:31,5,30.1,29,13.5,4.65,1
P02050,LHR,international,2025-01-28T23:56,2,10.87,22,22.46,3.39,1
P02051,LHR,international,2025-01-29T21:04,2,8.14,12,11.33,0.89,1
P02052,AMS,international,2025-01-02T11:29,2,9.2,24,21.46,6.33,1
P02053,DXB,international,2025-01-25T15:21,3,9.8,49,22.6,5.81,1
P02054,LHR,international,2025-01-14T03:51,1,0.8,27,6.37,6.48,1
P02055,LYS,domestic,2025-01-18T17:18,2,4.11,23,14.25,6.52,1
P02056,JFK,international,2025-01-28T07:26,1,5.73,28,7.33,4.26,1
P02057,BOD,domestic,2025-01-03T06:14,5,12.34,63,18.69,21.06,1
P02058,LHR,international,2025-01-02T20:15,3,3.4,49,20.1,25.92,1
P02059,FRA,international,2025-01-17T17:37,1,7.22,32,8.93,1.6,1
P02060,FRA,international,2025-01-13T06:47,6,21.69,25,26.33,7.06,0
P02061,MAD,international,2025-01-02T16:44,1,1.18,39,4.76,6.11,1
P02062,AMS,international,2025-01-10T04:06,6,14.28,30,25.78,19.44,1
P02063,ORY,domestic,2025-01-10T08:25,1,5.22,30,4.06,2.14,1
P02064,BOD,domestic,2025-01-22T11:07,6,4.39,37,32.91,13.02,1
P02065,LHR,international,2025-01-26T00:24,2,6.39,16,12.45,9.57,1
P02066,AMS,international,2025-01-15T09:18,1,9.77,38,9.33,7.41,1
P02067,BOD,domestic,2025-01-12T08:23,7,42.39,82,96.32,79.59,1
P02068,LHR,international,2025-01-28T13:08,9,5.77,11,10.55,12.75,1
P02069,FCO,international,2025-01-20T19:34,3,12.88,51,28.48,11.5,1
P02070,DXB,international,2025-01-08T22:21,3,4.91,31,22.64,10.3,1
P02071,FRA,international,2025-01-20T07:21,8,2.57,30,29.91,27.64,1
P02072,LYS,domestic,2025-01-04T01:43,5,13.29,46,21.78,3.0,0
P02073,BOD,domestic,2025-01-27T09:21,6,31.17,45,40.9,10.32,1
P02074,CDG,domestic,2025-01-22T12:34,5,10.97,30,15.76,18.1,1
P02075,LHR,international,2025-01-04T10:14,2,7.68,22,17.33,6.65,1
P02076,LYS,domestic,2025-01-11T00:30,7,12.02,101,92.97,33.83,1
P02077,CDG,domestic,2025-01-06T04:10,2,2.63,14,10.49,4.47,1
P02078,BOD,domestic,2025-01-02T06:37,2,3.71,18,17.65,5.92,1
P02079,LYS,domestic,2025-01-02T12:54,9,7.28,25,6.86,3.17,1
P02080,LHR,international,2025-01-18T09:05,1,2.63,25,9.23,3.4,0
P02081,MAD,international,2025-01-17T03:07,5,7.74,38,22.22,12.99,1
P02082,AMS,international,2025-01-28T07:24,1,8.0,24,8.09,0.5,0
P02083,BOD,domestic,2025-01-12T19:50,5,9.29,49,32.97,14.68,1
P02084,JFK,international,2025-01-02T15:53,8,26.31,30,20.71,27.23,1
P02085,BOD,domestic,2025-01-22T08:18,5,9.56,46,18.83,6.3,0
P02086,MAD,international,2025-01-10T22:46,3,1.35,39,20.02,18.51,1
P02087,FRA,international,2025-01-19T09:22,7,265.12,109,635.33,446.81,1
P02088,MAD,international,2025-01-11T01:30,4,11.3,27,20.65,3.8,1
P02089,FRA,international,2025-01-05T02:25,5,3.45,37,22.56,9.19,1
P02090,CDG,domestic,2025-01-01T15:54,8,2.69,29,16.65,7.47,0
P02091,CDG,domestic,2025-01-08T23:33,1,2.92,27,5.49,3.87,1
P02092,DXB,international,2025-01-09T04:33,2,6.47,20,11.2,1.31,0
P02093,NCE,domestic,2025-01-28T11:05,6,15.77,20,24.1,2.09,1
P02094,MAD,international,2025-01-27T05:21,1,1.32,20,9.18,3.03,1
P02095,LHR,international,2025-01-04T02:41,3,1.94,44,25.64,5.35,0
P02096,LHR,international,2025-01-27T12:32,1,8.26,25,6.87,2.79,1
P02097,AMS,international,2025-01-07T17:03,1,3.04,31,10.49,3.05,0
P02098,LHR,international,2025-01-14T04:48,9,3.09,26,8.54,1.97,1
P02099,AMS,international,2025-01-19T21:10,1,5.29,32,6.3,2.2,1
P02100,AMS,international,2025-01-24T06:24,1,1.87,26,7.03,3.47,1
P02101,FCO,international,2025-01-09T23:19,3,8.49,36,21.96,18.59,1
P02102,FCO,international,2025-01-21T11:11,7,30.06,67,420.39,293.08,1
P02103,FRA,international,2025-01-02T00:19,3,12.12,38,27.99,9.56,1
P02104,FRA,international,2025-01-08T02:42,1,2.13,30,5.39,6.9,1
P02105,BOD,domestic,2025-01-10T15:39,3,8.1,51,17.41,18.38,1
P02106,MAD,international,2025-01-17T21:22,7,337.55,61,324.66,64.25,1
P02107,LHR,international,2025-01-12T12:16,7,235.91,80,477.22,452.14,1
P02108,NCE,domestic,2025-01-13T17:47,5,3.67,45,32.93,42.25,1
P02109,ORY,domestic,2025-01-25T04:11,1,3.71,33,4.92,2.37,1
P02110,FRA,international,2025-01-08T06:06,9,8.06,32,12.11,6.5,0
P02111,DXB,international,2025-01-19T05:18,5,12.16,34,25.39,6.38,1
P02112,CDG,domestic,2025-01-03T13:24,4,1.15,30,4.42,3.49,1
P02113,LHR,international,2025-01-14T17:36,1,9.37,28,8.6,7.39,1
P02114,LHR,international,2025-01-17T04:48,3,4.5,51,17.92,9.37,0
P02115,MAD,international,2025-01-07T22:22,1,2.16,36,6.17,4.96,1
P02116,FCO,international,2025-01-09T16:07,2,4.77,26,20.19,4.79,0
P02117,DXB,international,2025-01-25T16:36,3,10.29,34,21.92,2.24,1
P02118,NCE,domestic,2025-01-29T15:15,1,8.72,28,5.64,0.5,0
P02119,AMS,international,2025-01-12T01:28,6,22.76,40,29.81,16.82,1
P02120,BOD,domestic,2025-01-08T00:40,8,4.46,20,13.59,2.34,0
P02121,FCO,international,2025-01-08T09:04,1,9.19,50,9.78,6.46,1
P02122,DXB,international,2025-01-22T08:28,1,3.38,34,10.1,5.92,1
P02123,CDG,domestic,2025-01-08T17:02,5,11.44,34,23.38,21.13,1
P02124,BOD,domestic,2025-01-01T08:03,4,0.71,28,3.93,1.78,1
P02125,JFK,international,2025-01-03T01:04,5,9.68,30,23.13,7.91,0
P02126,JFK,international,2025-01-28T01:04,3,0.76,39,22.52,14.15,1
P02127,DXB,international,2025-01-13T14:23,1,0.5,26,8.13,8.92,1
P02128,JFK,international,2025-01-09T17:19,3,1.03,51,20.36,12.65,1
P02129,MAD,international,2025-01-13T06:36,4,8.74,25,15.36,28.26,1
P02130,JFK,international,2025-01-18T21:18,6,6.3,36,21.57,10.63,1
P02131,MAD,international,2025-01-25T10:19,4,4.55,20,14.23,9.92,1
P02132,FCO,international,2025-01-19T22:27,2,9.38,18,21.02,14.68,1
P02133,AMS,international,2025-01-18T06:37,2,31.86,26,26.17,9.08,1
P02134,MAD,international,2025-01-14T00:52,7,351.67,80,361.33,317.21,1
P02135,MAD,international,2025-01-17T07:23,3,1.19,42,33.5,15.66,1
P02136,CDG,domestic,2025-01-23T16:22,5,18.71,30,14.32,27.91,1
P02137,DXB,international,2025-01-18T14:51,2,10.2,17,14.59,2.79,1
P02138,LYS,domestic,2025-01-09T10:01,8,4.91,31,16.45,3.94,1
P02139,AMS,international,2025-01-12T20:41,5,14.47,47,28.86,4.72,1
P02140,AMS,international,2025-01-08T09:18,5,7.25,37,21.76,12.33,1
P02141,JFK,international,2025-01-28T04:30,3,15.74,61,22.55,3.91,1
P02142,FCO,international,2025-01-06T01:20,6,8.95,34,50.55,22.31,1
P02143,CDG,domestic,2025-01-27T09:47,5,17.62,46,21.8,17.24,1
P02144,CDG,domestic,2025-01-11T04:06,6,14.15,24,29.34,23.69,1
P02145,BOD,domestic,2025-01-10T06:13,3,3.04,56,26.36,4.41,0
P02146,NCE,domestic,2025-01-30T12:47,2,3.68,19,11.79,2.97,1
P02147,DXB,international,2025-01-30T05:07,1,1.22,26,8.1,3.63,1
P02148,CDG,domestic,2025-01-23T01:18,3,9.53,43,19.8,3.33,1
P02149,AMS,international,2025-01-29T22:02,3,8.63,38,18.64,17.36,1
P02150,LYS,domestic,2025-01-27T06:05,3,8.65,36,28.71,5.56,0
P02151,DXB,international,2025-01-29T16:25,6,10.73,25,27.1,31.26,1
P02152,LYS,domestic,2025-01-12T15:48,2,10.39,25,12.14,1.0,0
P02153,FRA,international,2025-01-11T16:43,4,4.07,25,10.26,5.27,0
P02154,LYS,domestic,2025-01-10T20:25,5,5.99,48,23.75,8.13,0
P02155,LYS,domestic,2025-01-14T09:23,4,0.97,28,6.21,4.3,1
P02156,ORY,domestic,2025-01-12T16:25,8,2.39,28,20.26,11.68,1
P02157,JFK,international,2025-01-20T16:05,7,349.0,63,554.12,49.06,1
P02158,JFK,international,2025-01-27T12:47,6,13.64,32,33.88,10.97,1
P02159,BOD,domestic,2025-01-21T09:05,1,7.04,34,6.17,3.05,1
P02160,JFK,international,2025-01-17T16:14,1,2.92,21,4.8,3.99,1
P02161,LYS,domestic,2025-01-04T22:09,2,5.73,21,10.26,8.46,0
P02162,LYS,domestic,2025-01-21T00:48,4,2.01,22,3.16,2.48,1
P02163,BOD,domestic,2025-01-30T00:47,7,63.15,81,60.58,4.92,1
P02164,FCO,international,2025-01-23T19:56,2,15.67,18,20.76,15.45,1
P02165,NCE,domestic,2025-01-15T18:53,2,13.55,23,22.88,7.9,1
P02166,NCE,domestic,2025-01-06T21:52,5,14.51,40,26.68,3.93,1
P02167,LYS,domestic,2025-01-18T00:39,2,11.58,19,10.83,1.97,1
P02168,DXB,international,2025-01-03T17:32,1,2.2,22,7.07,5.68,1
P02169,CDG,domestic,2025-01-23T03:38,3,15.06,49,24.01,1.51,1
P02170,LHR,international,2025-01-26T14:55,7,60.32,76,731.05,588.11,1
P02171,JFK,international,2025-01-23T21:26,3,13.47,42,12.06,9.19,1
P02172,FRA,international,2025-01-05T21:35,7,199.93,90,413.72,237.57,1
P02173,DXB,international,2025-01-19T03:00,2,4.05,12,13.98,20.63,1
P02174,AMS,international,2025-01-26T05:54,2,1.42,17,16.18,5.59,0
P02175,FRA,international,2025-01-20T00:11,6,4.08,18,30.86,19.47,1
P02176,MAD,international,2025-01-23T06:59,7,399.34,99,462.9,138.92,1
P02177,DXB,international,2025-01-05T14:30,7,292.08,82,431.45,137.82,1
P02178,DXB,international,2025-01-25T06:40,4,2.81,22,14.66,7.24,0
P02179,FCO,international,2025-01-14T09:30,2,6.11,18,21.53,6.4,1
P02180,MAD,international,2025-01-07T00:27,6,11.15,30,20.09,5.09,1
P02181,DXB,international,2025-01-06T12:59,8,7.87,30,26.12,35.11,1
P02182,LHR,international,2025-01-02T14:42,6,32.78,28,38.76,4.48,1
P02183,MAD,international,2025-01-22T20:15,9,1.23,30,8.28,7.79,1
P02184,LYS,domestic,2025-01-17T11:56,3,16.19,46,20.87,15.19,1
P02185,LYS,domestic,2025-01-15T03:34,4,2.64,27,6.17,0.5,1
P02186,ORY,domestic,2025-01-26T03:55,3,17.69,48,22.05,6.53,1
P02187,CDG,domestic,2025-01-13T13:36,4,0.69,20,3.89,2.01,1
P02188,JFK,international,2025-01-12T00:58,3,19.74,23,15.84,9.95,1
P02189,FCO,international,2025-01-30T03:33,6,22.19,27,19.04,1.68,1
P02190,FRA,international,2025-01-30T00:29,1,1.46,26,10.37,4.88,1
P02191,AMS,international,2025-01-08T08:59,3,3.78,43,23.39,18.49,1
P02192,NCE,domestic,2025-01-10T12:40,4,5.73,26,5.73,0.93,1
P02193,CDG,domestic,2025-01-07T09:38,1,0.51,25,6.49,2.73,1
P02194,LYS,domestic,2025-01-10T20:33,6,35.77,41,41.68,2.58,1
P02195,FRA,international,2025-01-15T09:37,2,6.75,21,13.15,33.84,1
P02196,MAD,international,2025-01-07T21:34,4,1.91,30,14.19,13.84,1
P02197,JFK,international,2025-01-12T21:18,5,8.55,48,19.77,30.21,1
P02198,MAD,international,2025-01-08T12:00,5,8.61,38,17.0,17.35,1
P02199,FRA,international,2025-01-08T17:49,3,4.72,49,24.9,22.21,1
P02200,AMS,international,2025-01-02T04:03,2,24.93,16,15.28,7.29,1
P02201,DXB,international,2025-01-15T05:42,6,5.53,22,17.1,13.75,0
P02202,DXB,international,2025-01-27T02:07,7,218.11,79,475.58,262.49,1
P02203,DXB,international,2025-01-07T14:12,4,6.52,21,15.84,2.92,1
P02204,LYS,domestic,2025-01-25T19:24,7,82.86,105,95.6,19.28,1
P02205,AMS,international,2025-01-06T17:13,4,2.8,23,14.06,16.0,1
P02206,FRA,international,2025-01-01T16:51,4,3.97,16,14.24,1.63,1
P02207,BOD,domestic,2025-01-29T07:17,1,6.33,32,7.65,1.45,1
P02208,CDG,domestic,2025-01-21T13:21,8,1.31,29,20.01,13.06,1
P02209,FRA,international,2025-01-28T05:50,3,6.4,39,19.83,11.19,1
P02210,FCO,international,2025-01-15T10:06,6,7.93,24,38.05,23.01,1
P02211,DXB,international,2025-01-12T17:00,1,1.8,45,8.63,5.72,1
P02212,NCE,domestic,2025-01-11T14:42,6,22.1,37,27.65,35.72,1
P02213,FCO,international,2025-01-11T03:06,3,5.49,40,20.48,23.48,1
P02214,ORY,domestic,2025-01-28T07:59,5,19.09,39,29.9,15.21,1
P02215,NCE,domestic,2025-01-25T18:31,6,6.32,30,30.9,22.79,1
P02216,MAD,international,2025-01-14T22:57,6,11.23,36,26.96,32.14,1
P02217,DXB,international,2025-01-08T15:49,2,4.94,26,12.27,14.53,1
P02218,MAD,international,2025-01-10T07:33,2,10.31,17,21.91,3.46,1
P02219,DXB,international,2025-01-21T05:26,2,12.15,21,18.65,2.1,1
