time_spent_current_step,active_users_in_step,avg_step_duration,hour_of_day,airport_BOD,airport_CDG,airport_DXB,airport_FCO,airport_FRA,airport_JFK,airport_LHR,airport_LYS,airport_MAD,airport_NCE,airport_ORY,flight_type_international,target_time_remaining,event_observed,current_step,passenger_id,entry_time
4.71,42,23.42,20,False,True,False,False,False,False,False,False,False,False,False,False,19.55,1,8,P01503,2025-01-25T20:18
13.62,19,14.53,16,False,False,False,False,True,False,False,False,False,False,False,True,3.59,1,2,P01504,2025-01-18T16:38
16.77,37,21.75,20,False,False,False,False,False,True,False,False,False,False,False,True,4.65,1,3,P01505,2025-01-13T20:56
9.77,27,10.37,1,False,False,True,False,False,False,False,False,False,False,False,True,2.99,1,4,P01506,2025-01-10T01:01
7.32,41,10.81,19,False,False,False,False,True,False,False,False,False,False,False,True,8.01,1,1,P01507,2025-01-07T19:18
1.59,26,28.62,10,False,False,False,True,False,False,False,False,False,False,False,True,13.75,1,5,P01508,2025-01-27T10:25
2.44,18,15.29,6,False,False,False,False,False,True,False,False,False,False,False,True,16.61,1,2,P01509,2025-01-10T06:51
11.89,37,33.77,13,False,True,False,False,False,False,False,False,False,False,False,False,1.45,1,6,P01510,2025-01-16T13:01
4.7,41,19.01,10,False,False,False,True,False,False,False,False,False,False,False,True,7.49,1,3,P01511,2025-01-07T10:32
5.08,42,6.71,20,False,False,False,False,False,False,False,False,False,False,True,False,2.49,1,1,P01512,2025-01-27T20:29
3.18,22,4.59,3,False,False,True,False,False,False,False,False,False,False,False,True,2.1,1,1,P01513,2025-01-15T03:40
8.3,29,18.91,10,False,False,False,False,False,False,False,False,True,False,False,True,0.97,1,5,P01514,2025-01-27T10:25
1.84,30,9.46,20,True,False,False,False,False,False,False,False,False,False,False,False,8.52,1,9,P01515,2025-01-10T20:58
62.39,66,41.57,17,False,False,False,False,False,False,False,False,False,False,False,True,25.5,1,3,P01516,2025-01-25T17:58
15.9,18,36.74,3,False,False,False,True,False,False,False,False,False,False,False,True,4.16,1,6,P01517,2025-01-20T03:35
10.53,40,16.87,5,False,False,False,False,False,False,False,False,False,False,True,False,14.38,1,3,P01518,2025-01-02T05:21
3.83,18,14.92,22,False,False,False,False,False,False,False,False,True,False,False,True,10.85,0,2,P01519,2025-01-06T22:41
19.97,27,10.95,7,False,True,False,False,False,False,False,False,False,False,False,False,2.74,0,2,P01520,2025-01-23T07:33
9.76,38,24.04,0,True,False,False,False,False,False,False,False,False,False,False,False,24.01,1,6,P01521,2025-01-23T00:51
2.39,46,18.06,5,False,False,False,False,False,False,True,False,False,False,False,True,5.64,0,3,P01522,2025-01-02T05:13
0.5,27,4.19,16,True,False,False,False,False,False,False,False,False,False,False,False,4.77,1,1,P01523,2025-01-08T16:45
11.71,33,22.93,5,False,False,False,False,False,False,False,True,False,False,False,False,14.09,1,6,P01524,2025-01-30T05:41
14.91,46,24.21,7,True,False,False,False,False,False,False,False,False,False,False,False,0.87,1,3,P01525,2025-01-14T07:01
15.08,37,22.66,22,False,True,False,False,False,False,False,False,False,False,False,False,4.54,1,6,P01526,2025-01-09T22:32
5.17,29,5.72,11,False,False,False,False,False,False,False,False,False,False,True,False,0.72,1,4,P01527,2025-01-28T11:42
277.25,90,376.68,6,False,False,False,False,False,False,True,False,False,False,False,True,159.02,1,7,P01528,2025-01-09T06:59
3.47,44,23.33,0,False,False,False,False,False,False,False,False,True,False,False,True,28.37,1,5,P01529,2025-01-18T00:04
16.98,39,28.98,16,False,False,False,True,False,False,False,False,False,False,False,True,12.29,1,6,P01530,2025-01-14T16:33
2.84,37,41.36,9,False,False,False,False,False,False,True,False,False,False,False,True,17.03,1,8,P01531,2025-01-15T09:09
10.85,97,110.77,23,False,False,False,False,False,False,False,True,False,False,False,False,90.47,1,7,P01532,2025-01-03T23:58
3.94,26,6.84,2,False,False,True,False,False,False,False,False,False,False,False,True,0.5,1,1,P01533,2025-01-22T02:54
1.29,17,9.21,3,False,False,False,False,False,True,False,False,False,False,False,True,7.03,1,1,P01534,2025-01-27T03:32
19.29,51,15.22,8,False,False,False,False,False,False,False,True,False,False,False,False,7.52,1,3,P01535,2025-01-16T08:28
6.61,27,6.76,20,False,True,False,False,False,False,False,False,False,False,False,False,0.5,0,4,P01536,2025-01-08T20:09
3.46,22,3.07,3,False,False,False,False,False,False,False,False,False,True,False,False,0.53,1,4,P01537,2025-01-19T03:46
398.16,75,577.73,15,False,False,False,False,False,False,False,False,True,False,False,True,123.93,1,7,P01538,2025-01-27T15:40
5.7,44,28.47,19,False,False,False,True,False,False,False,False,False,False,False,True,15.7,1,3,P01539,2025-01-02T19:44
23.03,22,28.41,11,False,False,False,True,False,False,False,False,False,False,False,True,5.39,1,6,P01540,2025-01-03T11:00
14.28,11,13.38,7,False,True,False,False,False,False,False,False,False,False,False,False,8.04,1,2,P01541,2025-01-16T07:26
2.79,40,30.07,1,False,False,True,False,False,False,False,False,False,False,False,True,9.23,1,5,P01542,2025-01-01T01:02
8.79,40,21.5,16,False,False,False,False,True,False,False,False,False,False,False,True,3.5,1,3,P01543,2025-01-08T16:13
6.74,68,19.97,3,False,False,False,False,False,True,False,False,False,False,False,True,10.78,1,3,P01544,2025-01-19T03:17
12.12,31,18.64,4,False,False,False,True,False,False,False,False,False,False,False,True,3.05,0,5,P01545,2025-01-18T04:10
6.59,26,18.6,18,False,True,False,False,False,False,False,False,False,False,False,False,7.68,1,2,P01546,2025-01-17T18:15
52.98,71,81.13,21,False,True,False,False,False,False,False,False,False,False,False,False,80.71,1,7,P01547,2025-01-28T21:48
5.06,29,12.35,4,False,False,False,False,False,False,False,False,True,False,False,True,7.98,1,4,P01548,2025-01-16T04:24
11.92,37,18.14,22,False,False,False,False,False,False,False,False,False,True,False,False,18.83,1,5,P01549,2025-01-06T22:07
3.35,27,28.56,20,False,True,False,False,False,False,False,False,False,False,False,False,16.57,1,2,P01550,2025-01-19T20:36
4.38,29,10.6,21,False,False,False,False,False,False,True,False,False,False,False,True,0.5,0,1,P01551,2025-01-28T21:06
14.54,37,33.18,5,False,False,False,False,False,True,False,False,False,False,False,True,6.02,1,6,P01552,2025-01-29T05:08
21.53,27,24.82,11,False,False,False,False,False,False,False,False,True,False,False,True,8.51,1,6,P01553,2025-01-07T11:40
34.64,28,29.1,5,False,False,False,False,False,False,True,False,False,False,False,True,6.99,0,8,P01554,2025-01-28T05:19
8.8,31,17.33,14,False,False,False,False,False,False,False,True,False,False,False,False,3.55,1,3,P01555,2025-01-02T14:41
15.76,38,22.15,1,False,False,False,False,False,False,False,False,False,False,True,False,12.57,1,6,P01556,2025-01-08T01:19
9.55,21,20.03,13,False,False,False,False,False,False,False,False,False,False,False,True,17.91,1,2,P01557,2025-01-11T13:56
12.12,33,12.61,7,False,False,False,False,False,False,False,False,True,False,False,True,5.65,1,1,P01558,2025-01-10T07:44
1.76,31,5.67,8,False,False,False,False,False,False,False,False,False,False,False,True,4.24,1,1,P01559,2025-01-09T08:22
6.56,16,17.29,23,False,False,True,False,False,False,False,False,False,False,False,True,4.14,1,2,P01560,2025-01-10T23:54
13.01,43,25.69,23,False,False,False,False,False,True,False,False,False,False,False,True,7.32,1,5,P01561,2025-01-29T23:06
0.5,16,6.75,23,False,True,False,False,False,False,False,False,False,False,False,False,6.05,1,2,P01562,2025-01-09T23:51
5.78,27,6.51,17,False,False,False,False,False,False,False,False,False,True,False,False,0.79,1,1,P01563,2025-01-29T17:23
2.87,16,3.68,1,False,False,False,False,False,False,False,False,False,False,True,False,1.66,1,4,P01564,2025-01-24T01:09
0.93,34,13.35,14,False,False,False,False,True,False,False,False,False,False,False,True,15.21,1,5,P01565,2025-01-13T14:08
327.81,94,389.52,14,False,False,False,False,False,True,False,False,False,False,False,True,62.79,1,7,P01566,2025-01-11T14:25
13.2,27,27.07,5,False,False,False,True,False,False,False,False,False,False,False,True,11.55,1,6,P01567,2025-01-17T05:47
3.09,19,7.04,5,False,False,False,False,True,False,False,False,False,False,False,True,2.66,1,1,P01568,2025-01-05T05:13
271.38,85,661.22,2,False,False,False,False,False,False,False,False,False,False,False,True,119.39,0,7,P01569,2025-01-15T02:41
3.13,33,4.88,18,False,False,False,False,False,False,False,True,False,False,False,False,3.48,1,4,P01570,2025-01-02T18:43
37.2,54,31.66,20,False,False,False,False,False,False,False,False,True,False,False,True,2.73,1,5,P01571,2025-01-25T20:20
5.47,25,24.4,2,False,False,False,False,False,False,False,False,False,False,True,False,4.45,1,6,P01572,2025-01-01T02:25
4.49,18,6.11,5,False,False,False,False,False,False,False,False,False,True,False,False,0.54,0,1,P01573,2025-01-20T05:41
10.0,41,35.64,6,False,False,False,False,True,False,False,False,False,False,False,True,23.16,0,8,P01574,2025-01-06T06:47
2.27,16,4.67,22,False,False,False,False,False,False,False,True,False,False,False,False,0.5,1,4,P01575,2025-01-03T22:59
23.18,31,23.76,1,False,False,False,False,False,False,False,False,True,False,False,True,4.12,1,6,P01576,2025-01-24T01:18
10.86,32,35.69,19,False,True,False,False,False,False,False,False,False,False,False,False,36.01,1,6,P01577,2025-01-28T19:09
2.13,22,13.68,17,True,False,False,False,False,False,False,False,False,False,False,False,6.69,1,2,P01578,2025-01-02T17:52
19.08,42,23.25,14,False,False,False,False,False,True,False,False,False,False,False,True,37.76,1,3,P01579,2025-01-14T14:07
7.21,56,24.1,8,False,False,False,False,False,True,False,False,False,False,False,True,8.66,1,3,P01580,2025-01-15T08:26
3.98,41,4.62,0,False,False,False,False,False,False,False,False,False,False,True,False,1.71,1,4,P01581,2025-01-11T00:28
30.43,38,15.58,1,False,False,True,False,False,False,False,False,False,False,False,True,7.25,1,3,P01582,2025-01-30T01:26
2.16,19,9.12,11,False,True,False,False,False,False,False,False,False,False,False,False,23.25,1,2,P01583,2025-01-25T11:45
1.13,16,12.96,5,False,False,False,True,False,False,False,False,False,False,False,True,8.18,1,9,P01584,2025-01-17T05:59
12.37,35,27.55,12,False,False,False,False,False,False,False,False,False,True,False,False,14.6,1,6,P01585,2025-01-07T12:59
9.9,56,21.5,7,False,False,False,False,False,True,False,False,False,False,False,True,13.76,1,3,P01586,2025-01-06T07:06
6.13,25,20.26,15,False,True,False,False,False,False,False,False,False,False,False,False,11.55,1,8,P01587,2025-01-14T15:05
8.16,27,24.73,16,False,False,False,False,False,True,False,False,False,False,False,True,19.71,1,5,P01588,2025-01-16T16:58
5.44,7,7.43,21,False,False,True,False,False,False,False,False,False,False,False,True,8.09,1,9,P01589,2025-01-09T21:25
0.72,31,9.34,19,False,False,False,False,False,False,False,False,False,False,False,True,7.57,1,4,P01590,2025-01-08T19:19
8.34,20,12.71,4,False,False,False,False,False,True,False,False,False,False,False,True,2.72,1,2,P01591,2025-01-12T04:06
10.76,41,19.66,22,False,False,False,False,False,False,True,False,False,False,False,True,17.36,1,5,P01592,2025-01-30T22:59
11.4,46,18.48,21,False,False,False,False,False,False,False,True,False,False,False,False,2.11,0,3,P01593,2025-01-12T21:30
8.98,29,15.61,13,False,False,False,False,False,True,False,False,False,False,False,True,12.64,1,4,P01594,2025-01-07T13:49
2.43,16,10.89,1,False,False,False,False,False,True,False,False,False,False,False,True,7.07,1,4,P01595,2025-01-17T01:51
0.91,32,32.1,10,False,True,False,False,False,False,False,False,False,False,False,False,14.81,1,6,P01596,2025-01-03T10:01
21.3,37,42.21,16,False,False,False,False,False,False,True,False,False,False,False,True,4.9,0,8,P01597,2025-01-02T16:26
7.55,36,17.62,14,False,False,False,False,False,True,False,False,False,False,False,True,11.7,1,3,P01598,2025-01-24T14:14
3.3,19,13.52,23,False,False,False,False,False,False,False,False,False,False,True,False,14.59,1,2,P01599,2025-01-25T23:06
16.28,34,25.09,13,False,False,False,False,False,False,False,True,False,False,False,False,9.26,1,6,P01600,2025-01-07T13:07
9.5,38,20.1,23,False,True,False,False,False,False,False,False,False,False,False,False,6.76,1,3,P01601,2025-01-02T23:49
2.53,29,24.77,1,False,False,False,False,True,False,False,False,False,False,False,True,17.7,1,6,P01602,2025-01-15T01:36
3.79,27,11.18,9,False,False,False,False,True,False,False,False,False,False,False,True,11.91,1,4,P01603,2025-01-19T09:22
3.27,29,11.43,17,False,False,False,False,False,False,False,False,True,False,False,True,4.1,1,9,P01604,2025-01-24T17:39
15.88,31,18.88,22,True,False,False,False,False,False,False,False,False,False,False,False,2.29,1,8,P01605,2025-01-09T22:17
834.06,137,590.61,20,False,False,False,True,False,False,False,False,False,False,False,True,93.08,0,7,P01606,2025-01-12T20:03
1.78,17,15.91,7,False,False,False,False,False,False,False,False,False,True,False,False,32.44,1,2,P01607,2025-01-22T07:50
4.23,28,17.33,4,False,False,False,False,True,False,False,False,False,False,False,True,20.23,1,5,P01608,2025-01-01T04:00
6.09,18,5.66,21,False,False,False,False,False,False,False,True,False,False,False,False,1.27,1,1,P01609,2025-01-16T21:52
17.12,47,30.1,9,True,False,False,False,False,False,False,False,False,False,False,False,4.3,1,5,P01610,2025-01-13T09:18
4.61,33,14.5,15,False,False,False,False,False,False,False,False,False,False,False,True,3.71,0,9,P01611,2025-01-04T15:58
2.24,28,15.85,17,False,False,False,True,False,False,False,False,False,False,False,True,7.26,0,4,P01612,2025-01-09T17:02
4.69,30,5.55,23,False,False,False,False,True,False,False,False,False,False,False,True,5.86,1,1,P01613,2025-01-08T23:45
22.76,38,23.18,20,True,False,False,False,False,False,False,False,False,False,False,False,21.53,1,6,P01614,2025-01-01T20:11
18.76,26,18.6,19,False,False,False,False,False,True,False,False,False,False,False,True,3.23,1,4,P01615,2025-01-05T19:25
7.07,32,19.03,11,False,False,False,False,False,True,False,False,False,False,False,True,12.58,1,3,P01616,2025-01-14T11:08
7.85,43,32.29,18,False,True,False,False,False,False,False,False,False,False,False,False,12.14,1,3,P01617,2025-01-05T18:45
11.57,24,35.46,15,False,False,False,False,False,False,False,False,True,False,False,True,20.19,1,6,P01618,2025-01-13T15:22
25.15,41,19.85,16,False,False,False,False,False,False,False,False,False,False,False,True,24.88,1,3,P01619,2025-01-30T16:51
7.34,40,15.4,4,False,False,False,False,False,False,False,True,False,False,False,False,15.38,1,3,P01620,2025-01-21T04:52
16.35,35,27.3,22,False,False,False,False,False,False,False,False,False,True,False,False,3.76,1,6,P01621,2025-01-06T22:58
2.08,17,5.22,15,True,False,False,False,False,False,False,False,False,False,False,False,0.89,1,4,P01622,2025-01-03T15:39
28.75,18,23.32,17,False,False,False,False,False,True,False,False,False,False,False,True,3.68,1,6,P01623,2025-01-30T17:11
322.93,93,641.75,18,False,False,False,False,False,False,False,False,True,False,False,True,315.34,1,7,P01624,2025-01-25T18:02
5.51,18,26.8,12,False,False,False,False,False,False,False,True,False,False,False,False,8.17,1,8,P01625,2025-01-02T12:55
3.49,45,30.36,22,False,False,False,False,False,False,False,False,False,False,True,False,15.32,0,6,P01626,2025-01-25T22:13
11.81,14,11.26,3,False,False,False,False,False,False,True,False,False,False,False,True,2.29,1,2,P01627,2025-01-02T03:48
3.19,36,6.83,20,False,False,True,False,False,False,False,False,False,False,False,True,0.5,0,1,P01628,2025-01-23T20:10
13.81,35,14.14,18,False,False,False,False,False,False,False,False,False,False,False,True,8.21,1,5,P01629,2025-01-02T18:45
8.89,19,17.32,19,False,False,False,False,False,True,False,False,False,False,False,True,7.17,1,2,P01630,2025-01-23T19:34
4.47,39,13.75,4,False,False,False,False,False,False,False,False,True,False,False,True,9.2,1,3,P01631,2025-01-21T04:55
5.1,35,31.92,6,False,False,False,False,False,True,False,False,False,False,False,True,20.76,1,6,P01632,2025-01-27T06:22
2.83,27,11.08,7,False,False,False,False,False,False,False,False,False,True,False,False,5.3,1,2,P01633,2025-01-08T07:44
1.19,28,10.35,8,False,False,True,False,False,False,False,False,False,False,False,True,2.05,1,1,P01634,2025-01-22T08:22
4.73,20,4.54,4,False,False,False,True,False,False,False,False,False,False,False,True,1.83,1,1,P01635,2025-01-03T04:41
1.07,48,19.09,23,False,False,False,False,False,False,False,False,False,True,False,False,11.06,1,3,P01636,2025-01-22T23:20
11.28,56,32.24,8,False,False,False,False,False,False,True,False,False,False,False,True,9.97,0,3,P01637,2025-01-12T08:30
1.83,21,19.01,23,False,False,True,False,False,False,False,False,False,False,False,True,6.41,1,4,P01638,2025-01-20T23:17
10.19,29,24.26,2,False,False,False,False,False,False,False,False,False,False,True,False,12.23,1,3,P01639,2025-01-20T02:49
2.35,26,7.95,10,False,False,False,False,True,False,False,False,False,False,False,True,3.68,1,1,P01640,2025-01-10T10:04
7.16,13,9.03,10,False,False,True,False,False,False,False,False,False,False,False,True,0.93,1,4,P01641,2025-01-20T10:12
10.21,17,22.85,9,False,False,False,False,True,False,False,False,False,False,False,True,2.98,1,2,P01642,2025-01-01T09:52
